LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y
0.549278677,0.465025842,0.529163778,0.48218447,0.533545136,0.560508072,0.523321152,0.564979613,0.501362681,0.566713095,0.496003538,0.559292436,0.492556274,0.563430727,0.485105455,0.55407989,0.490769535,0.554124296,0.485304683,0.548659146,0.493656814,0.554926932,0.488699347,0.549778938,0.599464059,0.607511878,0.57670325,0.612408221,0.582799256,0.731015861,0.548214555,0.725178957,0.59863168,0.869994879,0.559774458,0.8627249,0.606247187,0.890325665,0.570168018,0.88388288,0.58101505,0.903479278,0.53522408,0.897016764
0.548205912,0.470882118,0.530357778,0.484100759,0.527182221,0.560378373,0.514178157,0.553699493,0.498285383,0.547546268,0.493846834,0.542097092,0.490776926,0.545062423,0.486438423,0.539697647,0.490633667,0.536827087,0.488249481,0.534426391,0.494048834,0.538267493,0.492007643,0.535167813,0.60265708,0.609330773,0.580745876,0.613133132,0.585476518,0.734099388,0.549683452,0.725197494,0.600673795,0.874723077,0.559677362,0.866100729,0.608955324,0.896103501,0.569597542,0.888372719,0.579341948,0.903858364,0.530982435,0.896275163
0.548034012,0.471984833,0.530439496,0.484966367,0.526367784,0.559384286,0.510771155,0.551792145,0.498278081,0.545386553,0.492920399,0.539934993,0.491101325,0.543354571,0.486418635,0.53835386,0.491489112,0.53541863,0.488567889,0.533287585,0.494845152,0.536873281,0.492347479,0.534049451,0.603902698,0.610027969,0.581582546,0.613211751,0.585964561,0.734787762,0.550125539,0.725192666,0.601020575,0.874908209,0.559767842,0.865790904,0.609674931,0.896455884,0.568277001,0.888114274,0.578779817,0.904320419,0.528523803,0.895104825
0.545573831,0.471355826,0.532176197,0.485369056,0.52051425,0.553843558,0.510577559,0.552153111,0.492081225,0.52780658,0.491011292,0.529492676,0.485778987,0.527769327,0.486703575,0.529384375,0.48696965,0.520331085,0.488964409,0.521893144,0.491205364,0.521649241,0.492292404,0.52412498,0.60623467,0.609865725,0.584801733,0.613201797,0.586931288,0.735426009,0.552200615,0.724428236,0.601898551,0.876016855,0.55880326,0.865692377,0.610845685,0.89877516,0.567385554,0.887579322,0.578099191,0.904415905,0.527430654,0.893748224
0.543717265,0.472318947,0.53212887,0.485516131,0.520440519,0.554519117,0.51194489,0.539901614,0.49458462,0.532673597,0.489331543,0.520167351,0.488570631,0.533038139,0.485970557,0.521140516,0.489937842,0.524997532,0.48882857,0.514060974,0.494000971,0.525833428,0.491793245,0.516807616,0.608632922,0.609733045,0.587666154,0.612735808,0.587986827,0.735099196,0.554140627,0.724113882,0.602670133,0.876000881,0.557969213,0.865309417,0.613197207,0.900749028,0.565752208,0.888120294,0.578053892,0.904400468,0.523800015,0.892847002
0.545163393,0.473495305,0.53136313,0.48897633,0.525888085,0.551378906,0.511817098,0.544631004,0.494540155,0.530701876,0.489441782,0.524185777,0.487240702,0.528618038,0.485611051,0.521937788,0.488637507,0.522250533,0.488727331,0.516464293,0.492219865,0.523567855,0.491211027,0.518542588,0.610491872,0.609967768,0.586597204,0.612800062,0.590763271,0.735755563,0.555829883,0.724151611,0.603369713,0.875814319,0.564388812,0.861114919,0.611459076,0.900088191,0.57304585,0.881497264,0.578665614,0.90574646,0.542291284,0.893026292
0.545954943,0.479870826,0.530985117,0.497442514,0.528864622,0.561897576,0.513324142,0.551839888,0.497531652,0.540856361,0.491868109,0.538289964,0.489887327,0.540692389,0.486887634,0.537585735,0.489962757,0.532744825,0.489084423,0.529655635,0.493846416,0.534374177,0.492734253,0.532884061,0.610983968,0.613734007,0.5863325,0.616780579,0.593032062,0.740236223,0.55711782,0.727635503,0.604746878,0.875609577,0.56819427,0.860399127,0.613393366,0.899799585,0.576091766,0.880711555,0.580640495,0.907202423,0.544965029,0.893190682
0.546878397,0.486289561,0.531170964,0.497611165,0.529770136,0.589851379,0.539855123,0.572535872,0.499996275,0.563096523,0.550534368,0.588109016,0.492482662,0.563326418,0.553778708,0.598079145,0.492189497,0.547731161,0.554346085,0.590397954,0.49563843,0.549269199,0.554016113,0.585816503,0.610912144,0.61729002,0.585674405,0.620305479,0.59472698,0.74117738,0.558994234,0.730585635,0.605049133,0.874584436,0.572308183,0.86021018,0.612739384,0.898074448,0.579984546,0.879664302,0.582513034,0.907677531,0.547721624,0.893328786
0.547409832,0.488957345,0.531204522,0.49736473,0.532844365,0.595505536,0.544545591,0.576483607,0.500734746,0.574597359,0.557206035,0.597732782,0.492999077,0.575913012,0.561325848,0.609318793,0.493784279,0.559600234,0.561564922,0.601117253,0.496087462,0.557695568,0.560848117,0.595764697,0.610823989,0.619063854,0.585244775,0.621583283,0.595846295,0.743899226,0.559764981,0.732511461,0.605546713,0.874889016,0.572193265,0.860902905,0.61314851,0.897931576,0.580078065,0.879948258,0.583625495,0.908641458,0.546489179,0.893788815
0.551942229,0.479320914,0.529664636,0.497045606,0.538697124,0.581118464,0.545745671,0.573433995,0.505950391,0.61765182,0.555188775,0.604481161,0.50018084,0.629657149,0.558024287,0.619987369,0.49917978,0.622135997,0.556477308,0.615657568,0.501276135,0.617279291,0.556353331,0.608607173,0.610539675,0.6178177,0.583476305,0.621118784,0.596236825,0.742997825,0.561522126,0.734879315,0.605091572,0.874835432,0.574996948,0.858970582,0.612605155,0.897830129,0.583454013,0.877851129,0.586945653,0.909463763,0.552065372,0.894460917
0.555833459,0.457054317,0.523228884,0.50015837,0.546855807,0.566598117,0.544843435,0.579010367,0.518184066,0.636745274,0.542226374,0.629380107,0.511398852,0.652874053,0.548330545,0.659587562,0.507170379,0.647987127,0.548848987,0.654523909,0.509272933,0.642304838,0.549722314,0.64404434,0.608740389,0.608904004,0.57795167,0.620757878,0.595523596,0.742751122,0.563050508,0.738874316,0.60464704,0.874820054,0.576391339,0.858993292,0.611895919,0.897783399,0.584373355,0.878091276,0.587892056,0.909432709,0.553357482,0.896530092
0.556682706,0.434983432,0.518931687,0.500149488,0.550608397,0.543221235,0.541902184,0.579495013,0.53858304,0.613967061,0.544411778,0.611500025,0.536091924,0.63276577,0.548682272,0.628320992,0.530933499,0.628685236,0.547190964,0.620241344,0.531432271,0.624801695,0.547346175,0.61435312,0.605564415,0.593684494,0.574068844,0.612006843,0.597863734,0.736610174,0.562057793,0.734079897,0.604564488,0.873700559,0.576446474,0.858725965,0.611359298,0.895527899,0.583422065,0.878225088,0.587899625,0.909397542,0.551933289,0.896588922
0.556291938,0.420960456,0.515069127,0.497555405,0.554538846,0.515003085,0.541759014,0.575519562,0.555058241,0.600585103,0.550066829,0.625386834,0.558784902,0.617760777,0.554506004,0.649181068,0.553766906,0.614143908,0.555764079,0.645045877,0.55298388,0.609193444,0.555131078,0.6344136,0.604124248,0.58786732,0.57287842,0.608475983,0.598303139,0.730521083,0.565819561,0.727559686,0.604415119,0.875099123,0.574634314,0.857733071,0.609680295,0.895567894,0.582930446,0.877421975,0.587548733,0.909512162,0.551745594,0.893880725
0.555895805,0.41508612,0.512112319,0.490009904,0.564606309,0.489027113,0.536241829,0.559657991,0.560428858,0.574559748,0.553976476,0.608886898,0.563297749,0.601646125,0.561267734,0.642930448,0.559215546,0.605350494,0.564000607,0.64195329,0.558119237,0.594072878,0.56140691,0.621943057,0.600066185,0.575172484,0.570856452,0.596483529,0.598788381,0.715015173,0.571847558,0.725653946,0.603090405,0.872885108,0.579748511,0.858049631,0.608286977,0.894558609,0.587171197,0.877447367,0.586115956,0.906409979,0.557777047,0.894899249
0.555738449,0.414087772,0.512441158,0.487031043,0.565650821,0.490127951,0.533724666,0.553422153,0.561825871,0.57321465,0.555338025,0.607753098,0.565826893,0.601410389,0.562648416,0.629033506,0.560939431,0.602371752,0.563082874,0.625054359,0.559932888,0.593778133,0.56171,0.613174736,0.598319292,0.576956391,0.569693685,0.59579587,0.598940551,0.717106104,0.5741781,0.725122929,0.602727294,0.87289691,0.58228004,0.858725548,0.608294129,0.894677222,0.589790702,0.877457857,0.585539699,0.905631781,0.561852634,0.895663977
0.557148576,0.41040352,0.510398924,0.481943101,0.569986463,0.476171017,0.530281126,0.54380846,0.54852289,0.537363768,0.554684043,0.533316195,0.549473524,0.5488801,0.564293623,0.521195531,0.54628849,0.540348172,0.563934684,0.50867492,0.544858217,0.536319792,0.562045097,0.508804858,0.597880542,0.580298185,0.566351235,0.598199189,0.598812699,0.722093463,0.571980774,0.733654797,0.602403879,0.873274744,0.580098093,0.857202888,0.607204556,0.893856704,0.587534606,0.875015438,0.585031748,0.905860066,0.560147941,0.896980703
0.557407737,0.408299327,0.508973062,0.470350772,0.568954349,0.4756881,0.529031515,0.531757176,0.544188261,0.518272579,0.557062209,0.473529845,0.546325862,0.537112236,0.564350247,0.457276404,0.539749146,0.517419934,0.563625216,0.450062901,0.53938365,0.514793932,0.56147325,0.454827547,0.59443748,0.581257224,0.562488914,0.598972857,0.598454118,0.726160586,0.564404368,0.737447619,0.600931287,0.875068128,0.578550696,0.856769741,0.60498786,0.894563138,0.582738578,0.87469548,0.584473789,0.907341421,0.557399869,0.896988153
0.563554943,0.412011087,0.508300781,0.458954662,0.564968646,0.48524332,0.523720741,0.518319488,0.539821863,0.462611616,0.544437349,0.454464853,0.534581125,0.453563362,0.549143255,0.44559902,0.537848234,0.441593289,0.550783753,0.432367295,0.538627863,0.445747048,0.549871922,0.436652124,0.591947198,0.582757056,0.557664275,0.600142539,0.596892655,0.736096025,0.553563714,0.747666955,0.599615455,0.876031816,0.573860168,0.856237054,0.604500473,0.895054638,0.574020982,0.874930978,0.582099319,0.909198701,0.552573919,0.898149252
0.567382216,0.403571963,0.509383559,0.445203394,0.566094637,0.46719119,0.515719175,0.509118378,0.544353664,0.461984098,0.532225728,0.466815442,0.539364934,0.454019934,0.536676228,0.457094282,0.538457215,0.444260478,0.536213517,0.446987033,0.539318085,0.446579248,0.535584271,0.450186998,0.588167369,0.584395587,0.552253187,0.600949883,0.594097912,0.736061692,0.545185328,0.74530232,0.59767592,0.876330674,0.562393129,0.857453763,0.602887213,0.895533919,0.56596899,0.875025094,0.580693722,0.909182966,0.545725644,0.898252547
0.567005873,0.401515037,0.509090483,0.440547615,0.567989826,0.459473461,0.51249963,0.509187222,0.542705715,0.470764667,0.523344278,0.474855691,0.537977576,0.467187881,0.525981009,0.46354112,0.5371176,0.458404243,0.526516795,0.454689234,0.537826478,0.459351093,0.526856422,0.457074493,0.583185732,0.584642231,0.547091603,0.601520777,0.59199059,0.738637567,0.53474468,0.743505418,0.596611381,0.877694845,0.547065914,0.862819254,0.600825131,0.896948218,0.552882135,0.878343701,0.580713511,0.911424518,0.527876616,0.908626795
0.566583455,0.39989233,0.509540021,0.438314617,0.567729473,0.453910559,0.513149142,0.505022049,0.542419732,0.471585453,0.524698853,0.47318399,0.537626386,0.467748731,0.528601706,0.461566448,0.53486371,0.459111452,0.529394746,0.45312047,0.537376463,0.459185272,0.528995633,0.455461591,0.582476974,0.585479796,0.546692073,0.601907194,0.589771986,0.738587856,0.533108711,0.742439806,0.595284045,0.877802134,0.546396852,0.86414516,0.600105107,0.896977842,0.551415682,0.878483653,0.580686092,0.913553357,0.52368927,0.910661578
0.56578964,0.400621802,0.508932889,0.437954158,0.566908479,0.456729919,0.511339247,0.511827826,0.541811168,0.475796252,0.518259883,0.486849964,0.536629796,0.470967114,0.521380067,0.47399649,0.532866359,0.463085502,0.521877706,0.464936882,0.535570383,0.46464169,0.522027671,0.467777222,0.578074038,0.585920513,0.542841315,0.601893902,0.586757064,0.738267958,0.52874285,0.741621375,0.595395207,0.877937675,0.533064067,0.865088582,0.600225389,0.896711707,0.539480865,0.882095397,0.580194294,0.913514197,0.512917638,0.909876227
0.565341234,0.402192652,0.507178903,0.440280527,0.564852655,0.460096091,0.508322299,0.514207006,0.532268286,0.484116733,0.514494419,0.49249512,0.52124691,0.484133691,0.517196536,0.481164813,0.518614054,0.477300972,0.516875982,0.473196208,0.522980869,0.477216035,0.517606378,0.47521919,0.573318958,0.587793827,0.537881732,0.602054477,0.582859695,0.73802352,0.519497573,0.740324974,0.595149577,0.875950634,0.516280591,0.867749453,0.600569367,0.896120131,0.523942828,0.885963619,0.579443872,0.913804114,0.487347692,0.90396142
0.562778592,0.40361613,0.505160213,0.441226184,0.561165214,0.460730016,0.501951635,0.506978035,0.527131319,0.490027696,0.513746858,0.48153609,0.516423106,0.491436601,0.511600912,0.486583322,0.512905478,0.483175904,0.512834191,0.479394704,0.516434431,0.483264744,0.513765693,0.480736554,0.56916213,0.59213835,0.533126891,0.603269458,0.577397704,0.73819226,0.513915598,0.739386559,0.594296873,0.875765085,0.512061238,0.871095896,0.60018152,0.895959914,0.517976999,0.889090717,0.578261316,0.914790571,0.482563198,0.900899529
0.55998683,0.406388909,0.502352178,0.444090903,0.555596471,0.460809886,0.496517837,0.510413706,0.523943961,0.49134928,0.498126596,0.488103777,0.514742315,0.498470575,0.496463209,0.492527097,0.509879529,0.497221589,0.498744577,0.498095691,0.513504446,0.495401919,0.500189185,0.497079223,0.564624071,0.597256005,0.528558135,0.606328428,0.572412014,0.738403559,0.508121789,0.735536933,0.593278408,0.874856889,0.508317351,0.871080637,0.598903477,0.894628286,0.515081584,0.889572918,0.578156114,0.914481342,0.480935037,0.897534192
0.556951702,0.413933188,0.49875617,0.449319512,0.553806901,0.468564957,0.493096828,0.525298119,0.520380735,0.511085689,0.492908299,0.496189952,0.510273576,0.523567438,0.49339956,0.498988628,0.505547166,0.520547926,0.493906915,0.498943418,0.508559585,0.517631948,0.494992912,0.498774856,0.560886264,0.603015065,0.523562133,0.609091043,0.567029595,0.740588725,0.503645718,0.735336542,0.588271141,0.873678565,0.506719708,0.872210443,0.591190636,0.891058862,0.512757003,0.889755309,0.580445886,0.914485276,0.487798035,0.898397088
0.556290507,0.417813122,0.499085486,0.45256272,0.553205252,0.470993042,0.492813498,0.528672397,0.520299852,0.515715361,0.500593543,0.498123944,0.510620773,0.53004539,0.504240036,0.502314985,0.505544126,0.525714397,0.505052805,0.49919489,0.508943379,0.521803916,0.50236994,0.500708878,0.560340941,0.607263207,0.523941875,0.612389445,0.566885829,0.742286742,0.503638804,0.734146178,0.58813262,0.872701526,0.508842289,0.871383727,0.591441512,0.889764547,0.514752328,0.887255073,0.580738962,0.91439873,0.489650577,0.898205578
0.554637194,0.422039568,0.497756809,0.455799192,0.553212345,0.474883258,0.492444277,0.530972123,0.518151402,0.525113463,0.488052189,0.531039119,0.508585334,0.543586552,0.48884052,0.543127418,0.502829432,0.53888309,0.491893858,0.535879791,0.506216407,0.534023583,0.496136487,0.530610383,0.558601439,0.608932734,0.52266252,0.614065826,0.561344564,0.744140089,0.501019359,0.734015822,0.583141208,0.872594357,0.509793222,0.871388853,0.585693002,0.889989018,0.517201006,0.889079809,0.578250766,0.914352059,0.48704046,0.897939622
0.553286552,0.426870823,0.496728569,0.458000004,0.549893379,0.48229748,0.493424505,0.531937718,0.514870942,0.53582412,0.487352371,0.546204448,0.504989982,0.553628564,0.485312462,0.559639931,0.499298632,0.548250079,0.490173519,0.553236544,0.502728283,0.543596268,0.492252201,0.547501385,0.557142615,0.610306859,0.52189517,0.615197718,0.557792723,0.744098246,0.49902916,0.733323693,0.576468349,0.874826372,0.509878278,0.871320248,0.580381989,0.892953038,0.517715096,0.888797224,0.565638423,0.912637472,0.483373106,0.895048499
0.552227855,0.428199798,0.495395362,0.460957557,0.548830807,0.488930643,0.49339205,0.544046462,0.513710082,0.544389367,0.477096736,0.564502358,0.503938794,0.560595393,0.469281733,0.572420418,0.498578608,0.556019127,0.46948728,0.566488206,0.50142467,0.551303506,0.476762384,0.566841841,0.556304634,0.610860288,0.520670354,0.615156472,0.554852724,0.744373083,0.499075115,0.732419133,0.567590654,0.874917507,0.510928512,0.87113452,0.568462312,0.892434001,0.518834591,0.888581574,0.560290277,0.911939144,0.484033525,0.895000517
0.551058829,0.427458584,0.494769961,0.461786389,0.548617482,0.490440398,0.492874324,0.542819083,0.513917089,0.549464941,0.481838405,0.561876535,0.503949761,0.567054212,0.47546953,0.575221658,0.497695446,0.560522556,0.480585337,0.5671103,0.500652969,0.555463135,0.482351929,0.563423157,0.555839419,0.610857308,0.520903409,0.614859462,0.552032471,0.744285226,0.499632418,0.732293725,0.556705356,0.874847353,0.510279775,0.869854391,0.559037089,0.892915487,0.518956065,0.88853091,0.544417262,0.907784283,0.483604848,0.894379199
0.55089277,0.426925153,0.494233996,0.462287277,0.547261178,0.49266386,0.492835343,0.541607082,0.512485325,0.552852333,0.482905328,0.565589845,0.502229333,0.570440114,0.477434486,0.57911557,0.495994747,0.562960505,0.483567655,0.571269989,0.498969167,0.557671785,0.484039366,0.569405198,0.555839539,0.61039257,0.520606995,0.61461693,0.551077247,0.744100869,0.500938237,0.731499553,0.549819827,0.874841452,0.50858134,0.866975248,0.552459359,0.893050373,0.516968608,0.885354459,0.537582457,0.905780256,0.483712047,0.894083977
0.550759733,0.42660585,0.493753046,0.462354541,0.546790719,0.492765546,0.492853016,0.541303635,0.512402415,0.552980185,0.483388007,0.566854477,0.502398789,0.570669055,0.47841993,0.581059992,0.496158183,0.56333375,0.484309107,0.573669374,0.499110401,0.558130383,0.4844625,0.5710271,0.555908799,0.610185266,0.520660043,0.614443064,0.551123679,0.743950903,0.501147389,0.731491506,0.548939466,0.875293791,0.507987738,0.865128636,0.551477551,0.894304812,0.516681254,0.883981645,0.53633225,0.905600905,0.482258081,0.893366694
0.550753534,0.426396132,0.493894398,0.462256789,0.546825767,0.493733227,0.493074566,0.541004956,0.512425721,0.554865301,0.486254066,0.569699585,0.502059102,0.571842432,0.482442141,0.584729314,0.495787561,0.564726949,0.487200916,0.575622737,0.498850286,0.559846818,0.487953007,0.57093513,0.555860877,0.610154867,0.520656884,0.614329457,0.551148534,0.744172513,0.501342893,0.733000278,0.54645443,0.876497746,0.508090794,0.865152299,0.547622561,0.896466851,0.517159343,0.885612309,0.537721515,0.905367434,0.482054234,0.893082321
0.550851226,0.425825804,0.494396538,0.462193906,0.54726541,0.49331063,0.493460983,0.540405154,0.51259917,0.553851426,0.484450042,0.56846422,0.502373397,0.570859551,0.479630291,0.583641529,0.496268183,0.564656675,0.485594362,0.575204492,0.499374568,0.559589326,0.486278683,0.570608974,0.555938542,0.610351801,0.521090686,0.614224672,0.551118016,0.745968044,0.502032697,0.7381742,0.546972394,0.877481997,0.50864923,0.865273714,0.549012125,0.898325443,0.517820776,0.886734068,0.540986359,0.910074174,0.482471615,0.892991722
0.551039577,0.424356461,0.494462073,0.461714804,0.547471225,0.492638439,0.493550628,0.539997995,0.513213038,0.552234411,0.485993713,0.567299128,0.502943099,0.57005018,0.481449366,0.582104802,0.497166634,0.564632475,0.487071663,0.572882891,0.500280499,0.559180677,0.487579405,0.568025887,0.556531549,0.610170424,0.521648586,0.613845408,0.551256537,0.746221006,0.502533853,0.738423765,0.547228515,0.878959894,0.508890748,0.865294039,0.549326658,0.900316775,0.518026948,0.88682431,0.540805697,0.912866354,0.482889116,0.892922521
0.551814556,0.423986465,0.494751543,0.46110183,0.547683835,0.492725492,0.495280445,0.53971678,0.513539195,0.552872181,0.489267737,0.569820762,0.503411055,0.571355164,0.48895064,0.584886074,0.497757256,0.565443099,0.489578426,0.582070947,0.500849605,0.559954047,0.49082002,0.575021505,0.556882679,0.610062838,0.521855772,0.613039076,0.551996171,0.746140957,0.503411889,0.738305151,0.546908557,0.879377425,0.509265423,0.865318716,0.548613489,0.900816858,0.517994642,0.88680774,0.534196079,0.908220053,0.483206272,0.89256084
0.553471386,0.423235029,0.495687395,0.460468918,0.548730016,0.492081821,0.498081148,0.539836526,0.514734149,0.552296638,0.489955425,0.575190246,0.504889846,0.570982993,0.489079654,0.589868963,0.498265684,0.564509153,0.489783049,0.589911103,0.501642585,0.558880091,0.491150916,0.58180058,0.558132291,0.610386372,0.521953583,0.613009691,0.552479744,0.746882617,0.50526917,0.738115549,0.546432257,0.879452765,0.509414315,0.865441024,0.54763484,0.901097715,0.517808855,0.886876523,0.538787127,0.908317626,0.483074367,0.892257154
0.554503739,0.42292878,0.49638015,0.45969674,0.549295127,0.491790801,0.499688238,0.5400213,0.515092969,0.552509964,0.490689039,0.575690866,0.505062938,0.571229398,0.489085138,0.588829696,0.498427063,0.564288378,0.489951223,0.590069473,0.501711249,0.558608651,0.491290182,0.582082152,0.558928609,0.610672057,0.52200532,0.612986684,0.552757204,0.747398794,0.506211221,0.738046885,0.546311498,0.87949717,0.509486198,0.865553796,0.547341049,0.901226699,0.517691493,0.886975527,0.54080236,0.908542991,0.482975423,0.892078638
0.555532277,0.421000808,0.497388363,0.459212124,0.551122129,0.490635604,0.50064683,0.539464295,0.516402721,0.551954269,0.491122335,0.575668573,0.506692827,0.571313024,0.48962307,0.589059055,0.500100374,0.564725637,0.490069866,0.590123594,0.503419399,0.558650136,0.491362333,0.582142413,0.560623586,0.610505164,0.523317754,0.612506926,0.553038478,0.747369885,0.507431746,0.737805784,0.54661411,0.879473984,0.50963366,0.866258383,0.545710385,0.900272548,0.517812312,0.887526393,0.541846752,0.908156753,0.483200461,0.892115355
0.557494879,0.420160592,0.498802722,0.458334804,0.553440988,0.490533412,0.501379192,0.539951622,0.518769145,0.552220047,0.490245163,0.57408464,0.509155154,0.571937919,0.488950491,0.590010941,0.502613008,0.565354168,0.487056017,0.58679235,0.505912423,0.559066534,0.489714622,0.579524815,0.562511325,0.61013782,0.525342584,0.611495674,0.553199887,0.747369707,0.508298159,0.737593949,0.54685694,0.879215598,0.509741306,0.867033839,0.545544267,0.898686528,0.517711818,0.887785256,0.542314649,0.908137441,0.483275265,0.892257333
0.55934155,0.417939156,0.501436651,0.455386013,0.557134271,0.488610119,0.50307107,0.53586328,0.523402512,0.551822305,0.491145611,0.575101435,0.513898849,0.571415424,0.490440935,0.590200067,0.507692099,0.565140426,0.489144713,0.585210562,0.510633707,0.558802843,0.490364939,0.582333922,0.564783394,0.607996285,0.52750814,0.608742893,0.554839015,0.746752262,0.509853423,0.73745966,0.547114134,0.877748549,0.509502947,0.867239475,0.545561969,0.895133615,0.516714513,0.887444794,0.542439759,0.907376409,0.483391047,0.892720938
0.562025964,0.416667044,0.503397942,0.454614818,0.559275031,0.488688946,0.505266011,0.538871706,0.526458263,0.552934885,0.49102369,0.583460093,0.517379224,0.572619975,0.486493766,0.600508869,0.512189031,0.566067994,0.485128075,0.593376219,0.514513373,0.559970021,0.486964375,0.588698924,0.567165792,0.606593609,0.530026078,0.606272697,0.555655122,0.743594587,0.51263994,0.732093751,0.547319531,0.876751602,0.509571671,0.867057145,0.545743823,0.89341855,0.516747773,0.886704326,0.542851388,0.906344414,0.483474821,0.89274019
0.56376791,0.414369851,0.50610286,0.452854872,0.561481714,0.488537252,0.507734478,0.536979675,0.528417706,0.55551827,0.497498095,0.581885517,0.51941067,0.576927006,0.493785053,0.599621356,0.514287293,0.570081413,0.493988931,0.592295706,0.516752601,0.56339246,0.497552782,0.586322904,0.569488406,0.604520738,0.533177912,0.603571475,0.556979775,0.740759015,0.514510274,0.72886157,0.547547817,0.876180172,0.50962317,0.867698073,0.545806468,0.892064989,0.516644716,0.886727333,0.543176532,0.906144738,0.483708471,0.894180357
0.564500451,0.413523644,0.507014692,0.450783104,0.562011778,0.488507509,0.508370638,0.535346985,0.529552639,0.556061566,0.501814842,0.580154896,0.521105945,0.577196181,0.498325258,0.598254502,0.515732646,0.570682347,0.49977079,0.590607345,0.518325686,0.563893139,0.503583312,0.58449167,0.56968236,0.60375011,0.533727407,0.602617323,0.558036864,0.740983725,0.515241206,0.728371203,0.54766804,0.876130223,0.509667456,0.868351817,0.545613587,0.892231226,0.516364932,0.886875749,0.543400347,0.905932724,0.483851999,0.894729972
